insufficient	1
insulate	1
insulation	1
insurance	8
insurer	1
intact	1
integra	3
intel	1
intelogic	5
intend	1
intending	1
intensify	1
intention	1
inter	1
inter-	1
interest	10
interim	1
international	15
internationally	3
internet	6
intertwine	1
interval	1
intervention	2
interview	4
into	34
intricacy	1
intriguing	1
introduction	4
invaluable	1
invasion	2
invest	1
investigate	1
investigation	5
investigator	6
investment	7
invite	1
involve	10
iran-	1
iraq	21
iraq-poverty	1
iraqi	8
irrelevant	1
isabel	1
islamic	1
island	5
islands	2
ismail	1
isolation	2
israel	3
israeli	1
issue	21
isu	2
it	191
italian	8
italian-made	1
italy	3
item	7
its	81
itself	3
jabal	1
jack	3
jacques	1
jail	2
jaime	1
jakarta	2
jake	1
james	7
jamie	1
jan	1
january	2
japan	8
japanese	4
jealous	1
jeanminette	2
jebel	1
jeep	2
jeffords	4
jennifer	1
jenrette	1
jeopardize	1
jersey	8
jeweler	2
jewell	1
jiffy	1
jl	1
job	19
joe	3
joel	1
john	3
johnson	6
join	8
joint	2
jointly	2
jolly	1
jon	1
jonathan	1
jones	4
jordan	5
jorge	2
jose	7
journal	4
journalist	4
journey	1
joy	1
jr	1
jubilant	1
judah	1
judge	15
judging	1
judgment	8
judy	1
julia	14
july	8
jump	2
jump-start	1
jun-song	1
june	3
jury	6
just	16
justice	10
kalamazoo	1
kane	1
karen	2
karnes	36
karola	2
kavalier	1
kearny	1
keep	9
keith	1
kelly	5
key	1
kick	1
kickoff	1
kid	6
kidnap	1
kiffer	1
kill	8
killing	1
kim	2
kind	7
kindred	1
king	3
kingsbridge	1
kitchen	10
know	25
knowledgeable	1
korea	2
korean	3
koskovich	1
krosen	1
kuwait	2
la	1
lab	2
laboratory	1
lack	4
lake	7
lama	5
land	1
landfill	1
landing	1
landmark	2
lanka	1
large	3
large-screen	2
largely	2
largest	5
lassen	2
last	22
late	6
later	21
latest	6
latin	4
laugh	1
launch	6
launching	2
laura	1
laurent	1
law	8
lawless	1
lawmaker	3
lawmakers	1
lawrence	1
lawyer	2
lay	2
layer	2
le	6
lead	16
leader	3
leadership	3
league	12
lean	1
leape	2
learn	3
lease	2
leaseholder	1
least	6
leather	1
leave	9
left-wing	1
leftist	1
leg	1
legacy	1
legal	4
legally	4
legation	1
legend	2
legislation	3
legislator	1
legislature	1
legitimate	1
legwork	1
leisurely	1
lend	1
lengthwise	1
lengthy	1
leone	1
leonidas	1
leslie	1
less	7
let	4
letter	10
level	5
liability	1
library	1
license	3
lie	1
lieutenant	2
life	9
lifetime	1
lift	1
lifting	1
light	10
lightly	2
like	32
likely	4
likeness	1
lilienfeld	2
limit	6
limited	2
line	10
lines	1
lineup	1
link	4
liquidation	1
lisa	1
list	8
listen	1
literature	1
litigation	1
little	11
live	17
lives	1
liza	1
lloyd	1
load	2
loan	11
lobby	2
lobster	1
local	3
locate	1
lock	1
logical	1
lohr	1
london	9
lone	1
long	20
long-awaited	1
long-range	1
long-term	1
longer	1
longstanding	1
longtime	1
look	13
lopez	1
lord	2
lorenzo	1
los	1
lose	5
loss	20
lot	10
louder	1
loughlin	1
louis	1
louisette	1
love	4
low	2
lower	10
lowering	1
lowest	1
ltd	2
lube	1
lucile	1
lucky	1
lufkin	1
luis	1
lunch	2
luz	1
m-	1
macerate	1
machine	3
machinery	1
maclellan	1
magazine	4
magleby	1
magna	8
magnify	1
mahathir	3
mail	4
main	3
maine	3
mainframe	1
mainly	1
maintain	3
major	13
majority	4
make	60
maker	7
maktoom	1
maktoum	1
malaysia	4
malaysian	3
male	1
malnourishment	1
malnutrition	2
maltese	1
man	16
manage	3
manageable	1
management	9
manager	12
manfred	1
manhattan	13
manipulate	1
manning	1
mannix	1
mansnerus	1
manuel	1
manufacture	5
manufacturer	1
many	23
march	6
margin	2
maria	1
marie	1
marina	1
marine	13
marjolaine	2
mark	5
market	27
market-based	1
marketing	1
marketplace	1
markets	2
markka	3
marlin	1
marlins	2
marmi	2
marquis	1
marriott	1
marshall	3
martin	4
marty	1
mary	1
masa	2
mass	5
master	2
mastering	3
match	2
matchett	2
material	6
materialize	1
matter	6
maturity	1
maudlin	1
maximize	1
maximum	3
maxwell	1
may	19
mayor	2
mcalpine	8
mccall	8
mcginniss	1
mcguigan	2
md	1
me	18
meal	2
mean	5
means	1
measure	2
meat	2
mechanic	1
mechanism	1
medal	5
medellin	3
media	4
medical	8
medicalization	1
medication	2
medicine	4
medium-range	1
meet	7
meeting	8
megawati	2
melon	8
melted	2
member	16
memoir	1
memory	3
mental	1
mention	1
menu	3
merchandise	1
merchant	1
mercury	1
merge	1
meridian	7
meringue	1
merit	1
merkel	1
mess	1
message	4
metal	1
methodology	1
mexico	6
miami	3
mich	1
michael	4
michelle	3
michellecole	1
micronyx	1
microsoft	11
microsoft-	1
microwave	1
mid	1
mid-	1
middle	7
midsized	1
midwest	4
midwestern	1
might	7
migrate	1
miguel	1
mikhail	1
milan	1
mild	1
mile	2
miles	1
militant	2
military	10
millennium	1
miller	1
millimeter	1
million	140
milwaukee	2
mina	1
minaya	4
minceur	1
mind	7
mine	2
minister	9
minnelli	1
minor	2
minority	2
mint	5
minute	7
miraculously	1
mirror	1
miscalculate	1
misconduct	1
misinformation	1
miss	1
missile	1
mission	7
mistake	1
mitigating	1
mix	2
mixture	2
mmm-mm	1
mob	1
mobile	1
mobster	7
mock	1
model	1
moderate	1
modern	2
modest	1
modify	1
mogavero	1
mohamad	1
mohamed	2
mohammed	2
molina	4
momordica	1
mona	1
monday	3
monetized	1
money	5
monitor	3
montedison	3
monterey	1
monterrey	3
montgomery	1
month	22
montreal	2
mood	1
moore	2
moral	1
morality	1
more	53
moreover	1
morning	1
mortality	1
mortgage	1
most	29
mother	8
motivation	1
motivational	1
motor	2
mountain	1
mousse	2
mouth	1
move	26
movement	2
movie	3
mr	34
mrs	1
ms	1
mubarak	6
much	13
multinational	1
murder	5
museum	3
mushroom	2
music	1
muslim	1
must	9
my	14
mysterious	1
n	1
n't	54
naan	1
nafis	1
nagano	1
nagasaki	2
nam	1
name	17
napa	1
narrow	1
narrowly	1
nation	13
national	17
nations	5
nationwide	5
native	2
natural	4
naturally	1
nature	1
navy	1
near	10
nearby	1
nearly	5
need	27
needy	1
negotiation	1
neither	5
nelson	11
nephew	1
net	23
netherlands	1
network	3
neuroscience	1
nevada	1
never	11
new	84
newhouse	2
news	25
newspaper	7
next	13
nicaragua	3
nice	2
nickel	1
nickname	1
nicoise	2
niece	1
nieves	1
nigel	1
night	16
nightclub	1
nine	5
nine-minute	1
ninety	1
nitrogen	1
nl	1
nmfs	1
no	27
noel	1
nokia	1
nomination	1
noncommittal	1
none	1
nonmedically	1
nonrecur	1
nonsense	1
nonsubscribers	1
nonwaiver	1
noodle	1
nor	8
noriega	3
norm	2
normal	2
north	10
not	75
notable	1
note	8
nothing	4
notion	1
notoriety	1
nov	6
november	1
now	17
number	5
numerous	2
numismatic	3
nurse	1
nuys	1
nylon	1
nyt	1
nytime	3
nytimes	1
o	1
oats	1
objection	1
obligation	3
observance	1
observer	1
obtain	2
obvious	1
obviously	1
occasionally	1
ocean	5
ochoa	8
oct	1
odd	3
of	732
off	18
offense	2
offensive	1
offer	32
offering	2
offers	1
office	19
officer	14
official	35
officially	1
offset	4
offspring	1
often	7
ohio	6
oil	3
oil-for-food	1
oil-producing	1
oilman	1
ok	1
oklahoma	2
old	8
older	3
ole	1
oliver	1
olympic	3
olympics	4
omar	1
omission	1
on	177
once	8
one	58
one-lot	1
one-time	1
onion	1
only	36
open	13
opening	3
openly	3
openness	1
opens	1
operate	8
operating	6
operation	10
operations	1
operator	4
opinion	3
opponent	5
opportunity	5
oppose	1
opposition	1
optic	1
option	5
optional	4
or	97
orange	2
order	11
ordinary	2
ordnance	1
ore	2
oregon	1
oregonian	2
orellana	2
org	1
organic	1
organization	9
organize	8
oriental	1
original	3
orlando	2
ortega	1
oshkosh	3
other	48
our	9
ours	2
oust	1
out	32
outbid	1
outcome	1
outfield	2
outfielder	9
outfit	1
outgoing	1
outlay	1
outrage	1
outside	4
outstanding	11
over	31
overdue	1
overexploited	1
overfish	2
overfished	1
overhead	3
overland	1
overnight	1
overturn	3
overturns	1
owe	3
own	29
owner	1
ownership	4
oxide	1
oy	3
p.	1
p.m.	2
pa	1
pacific	3
package	3
packaging	1
packard	3
packwood	2
paek	1
page	2
painting	1
pair	7
pale	1
palestinians	1
pallid	1
palm	1
palmeiro	2
palmisano	1
panama	3
pancake	1
pancetta	1
panel	13
pantry	1
paper	4
papers	1
paperwork	1
parboiled	1
pardee	1
pared-down	1
parent	4
paris	4
park	2
parkway	1
parliament	1
part	20
partial	3
participant	1
participate	3
particular	5
particularly	5
partly	3
partner	6
partnership	5
pasadena	1
pascoe	2
paso	1
pass	2
past	13
pastry	2
patagonian	1
pataki	5
patch	1
path	1
patient	4
patrick	2
patrolman	1
patted	1
pattern	2
paul	6
paulo	1
pay	21
payable	1
payment	7
paz	1
pc	1
pcs	1
peace	3
peak	1
pecan	3
peculiar	1
peg	1
peizerat	2
pelletier	2
pena	1
penalty	3
pend	1
pennant	2
penny	10
pension	1
pentagon	1
people	21
peoria	1
pepin	1
per	2
percent	10
perfect	1
perfection	1
performance	1
perhaps	1
period	8
permission	1
permit	1
perpetual	2
perry	1
persian	1
persistent	1
persky	1
person	8
personal	11
personality	1
personally	2
personnel	1
persuade	2
peru	1
pet	4
peter	4
peters	3
petition	3
peyton	3
pharmaceutical	2
pharmacology	1
phase	1
phase-out	1
philadelphia	2
philanthropy	1
philip	1
philippines	3
phillips	1
philosophical	1
phone	8
photo	1
photograph	6
photography	1
phrased	1
phyllis	1
physics	1
physiology	1
pick	5
pickled	1
picnic	1
picture	1
pictures	1
piece	3
pill	3
pillow	2
pilot	5
pin	2
pinch	1
pipe	1
pirate	2
piscataway	1
pitcher	3
pitchers	1
pivotal	1
pizza	2
place	11
placement	1
plague	1
plan	28
plane	4
planner	1
planning	2
plant	10
plastic	2
play	18
player	12
playful	1
playoff	1
playwright	1
plc	4
plea	1
plead	1
please	2
pleased	1
plenty	1
plight	1
plot	1
plug	1
plunge	2
plus	1
pneumatic	1
pod	1
podium	1
point	5
poison	2
police	2
policy	6
political	9
politically	2
politician	1
politics	1
poll	1
pollutant	2
pollution	3
pool	1
poor	10
poorly	1
pop	5
popular	1
popularity	1
population	2
populous	1
poritz	1
pork	2
port	3
portion	1
portland	2
position	5
possession	1
possibility	2
possible	6
possibly	1
post	6
poster	2
postseason	1
potent	1
potential	6
potentially	1
pound	7
powell	14
power	4
powerful	1
powerhouse	1
practice	4
practitioner	1
praise	1
pre-tax	1
precaution	1
predecessor	1
predict	1
prefer	3
preference	2
preferences	1
preferred	6
preliminary	1
prepare	8
prescribe	3
prescriber	2
prescription	9
prescriptive	2
presence	1
present	6
preservation	1
preserve	1
president	33
presidential	1
press	12
pressure	7
pressured	1
presumably	2
pretax	2
pretend	1
pretty	2
prevent	5
preventative	1
preventive	1
previous	3
previously	5
price	20
pricing	1
primarily	1
prime	2
primerica	4
prince	3
principal	4
principle	1
print	3
prior	1
priority	2
prison	2
private	6
privelege	2
privilege	4
privileges	1
prize	1
probably	3
problem	11
procedure	1
proceedings	1
proceeds	1
process	7
processing	3
processors	1
produce	11
producer	4
product	7
production	4
products	1
profession	1
professional	4
professor	1
proficient	1
profit	10
program	17
progress	1
progressive	1
progressively	1
project	7
prominently	1
promise	2
promising	1
promote	3
promotion	3
promotional	1
prompt	2
promptly	1
propaganda	1
property	3
proposal	7
propose	3
prosecution	2
prosecutor	6
protection	1
protege	1
protest	1
protocol	1
proud	1
prove	2
provide	13
provider	1
provision	2
provisions	1
prudent	1
pry	1
psychiatrist	1
psychological	7
psychologist	9
psychologists	1
psychology	8
psychopharmacology	1
psychotherapeutic	1
psychotropic	2
public	14
publication	1
publicize	1
publicly	3
publish	1
publisher	4
publishing	1
pulitzer	1
pull	3
pulp	1
punish	1
punishment	2
purchase	2
purina	1
purple	1
purpose	1
pursuant	1
pursue	3
pusan	1
push	7
put	10
qaida	1
quality	2
quantity	2
quarter	18
quarterback	2
quarterly	2
question	10
quickly	2
quiet	1
quinine	1
quite	1
quonset	1
quotation	1
quote	1
r	6
race	1
radiation	1
radical	1
radio	5
rain	1
raise	7
raising	1
ralston	6
randolph	1
rang	1
range	2
ranger	1
rank	1
rapidly	1
rare	2
rarity	1
rashid	2
ratchet	1
rate	9
rather	3
ratner	1
ratners	7
ray	1
rbi	3
re-election	1
re-sentencing	1
reach	10
read	3
reader	1
ready	1
reaffirm	1
real	4
realestate	1
realistic	2
reality	1
realization	1
realize	3
really	3
rear	1
reason	6
reassurance	1
rebuild	4
rebuilding	2
recall	2
recant	1
receipt	2
receive	12
receiver	2
recent	12
recently	7
receptive	1
rechargeable	1
recipe	1
reclusive	1
recognition	1
recognize	3
recommend	1
record	18
recorder	1
recover	3
recovery	1
red	11
redden	2
redeem	2
redesign	1
reds	1
redskin	2
redskins	3
reduce	6
reduction	3
reed	3
refer	2
reference	1
referendum	2
reflect	4
reform	2
refugee	1
refuse	3
regard	4
region	4
regional	4
register	1
registration	1
regular	1
regulate	1
regulation	4
regulator	2
regulatory	3
reimburse	2
reine	1
reinstall	2
reject	2
rejoin	1
relate	5
related	1
relationship	3
relative	2
relatively	4
release	3
relentlessly	1
reliance	1
relief	3
reliever	1
reluctant	1
remain	2
remains	2
remark	2
remedy	1
remember	1
remind	1
reminisced	1
remote	1
remove	3
renegotiating	1
renew	1
reorganization	1
reorganize	1
rep	4
repair	2
repay	1
repayment	2
repeatedly	2
replace	3
report	24
reporter	4
represent	3
representative	9
repression	1
reproduce	1
republican	3
republicans	1
reputation	1
request	3
require	2
requirement	3
research	6
resemble	1
resent	2
resentence	1
reservation	1
reserve	8
residence	1
resign	5
resist	1
resort	1
resource	2
resources	1
respond	2
response	2
responsibility	3
responsible	2
rest	3
restaurant	14
restrict	1
restructuring	6
result	17
resume	5
retail	4
retailer	8
retain	1
retell	1
rethink	1
retire	2
retirement	10
retractable	1
retrieve	1
return	11
returns	1
reunion	2
reupke	6
reuters	9
reveal	1
revenue	6
review	11
revisionist	1
revive	1
revolution	1
revolutionize	1
reward	1
rewrite	1
rex	1
rhythm	1
ribbon	1
ribbon-cutting	1
rice	1
rich	1
richard	3
richardson	3
rid	1
ride	1
rifle	1
rig	1
right	16
right-handed	1
right-hander	1
rights	11
rinsed	1
ripen	2
ripert	3
rise	10
risk	2
risky	1
rival	2
river	1
rms	3
road	1
robert	5
roberta	1
rochelle	1
rockford	1
rod	1
rogers	2
role	5
rolex	1
roll	4
rom	1
romance	1
rome	1
ron	2
rookie	1
room	2
roosevelt	2
rosen	2
roster	4
rouen	1
roughy	1
round	1
route	1
routine	1
routinely	2
row	2
royal	2
rub	1
rule	25
rules	1
ruling	2
rumor	1
run	10
runner	1
rush	1
russia	2
russian	24
rxp	7
s	11
saad	1
sacrifice	1
sadat	1
saddest	1
saekel	2
safe	1
safety	2
saint	2
saint-	2
saint-andre	1
saipan	1
sal	1
salad	1
salade	1
sale	31
salmon	1
salt	9
same	12
samuel	1
san	16
sanction	8
sandinista	1
sandinistas	1
sandomir	1
santa	1
sao	1
satellite	1
satisfaction	1
satisfactory	1
satisfy	1
saturday	4
sauce	2
save	2
savin	3
savings	3
savory	1
say	297
scandal	3
scapegoat	1
scare	2
schedule	9
scheme	3
schlemmer	1
schmidt	1
scholarship	1
school	15
schroder	1
sciam	1
science	7
scientific	5
scientist	1
score	2
scorecard	1
scott	2
screen	4
script	1
scrutinize	1
sculptor	1
seabass	15
seabees	2
seafood	14
search	1
season	17
seasoned	1
seat	2
seattle	2
sec	1
second	12
second-largest	1
seconds	3
secrecy	3
secret	12
secretary	3
section	1
sector	3
secure	1
security	9
see	20
seed	3
seek	8
seem	7
seemingly	1
seep	1
segment	3
seize	3
selby	1
select	2
self	2
selfish	1
sell	12
seller	1
semiconductor	8
seminal	1
semitic	1
semus	1
sen	4
senate	28
senator	9
send	7
senior	7
sense	2
sensitive	1
sentence	13
sentencing	1
seoul	1
separate	4
separately	1
separation	1
sept	7
sergeant	1
seri	1
series	5
serious	7
serve	7
service	45
serviceman	1
services	5
servicing	1
set	13
settle	2
settlement	1
seung	1
seven	2
seventy	1
several	6
severance	1
severe	1
severely	2
severson	1
sex	1
sexual	1
shaila	1
shake	1
shame	1
share	78
shareholder	14
shareholder-rights	1
shares	24
shark	1
shatter	2
she	45
sheathed	1
sheet	1
sheikh	4
shell	1
shepperd	1
shift	4
ship	4
shipbuilding	1
shipping	1
shipyard	5
shirt	1
shock	2
shocking	1
shoe	1
shoot	3
shop	1
shopping	1
short	2
short-term	2
shortage	2
should	11
show	17
shrink	1
shuttle	1
sicheium	1
sicherle	1
side	1
siegel	2
sierra	1
sigmund	1
sign	13
signal	1
significant	2
significantly	1
sikharulidze	3
silicon	1
silva	1
silver	3
silverplate	2
similar	1
simon	2
simone	1
simplify	1
simply	2
simulate	1
since	20
singapore	3
single	5
singular	1
sister	4
sit	2
site	8
situate	2
situation	3
six	19
sizable	1
size	4
skate	4
skated	1
skater	1
skating	7
skies	2
skill	2
skilled	2
skimmed	1
skin	1
skirt	1
slaughter	1
sledgehammer	1
sleep	1
sliced	3
slightly	3
slip	4
slow	1
slowly	1
slump	3
small	6
smart	2
smithsonian	3
smog	1
smuggling	1
snack	1
snapshot	1
so	25
so-called	1
soares	1
social	2
socialite	1
society	3
sociologist	1
sodomy	1
soften	1
softening	1
softer	1
software	7
sold	2
soler	1
solidify	1
solution	1
some	36
somebody	2
somehow	1
someone	2
something	6
sometimes	1
song	1
sonoma	1
sony	5
soon	2
sooner	1
sophisticated	1
sophomore	1
sorbet	1
sort	2
sotheby	5
sound	1
soup	2
sour	2
source	8
south	3
southeast	2
southern	2
soviet	4
sown	1
sox	8
spaatz	1
space	1
spade	1
spark	2
speak	8
speaker	2
special	6
specialized	1
specialty	2
species	6
specific	1
specification	1
specify	2
spectacular	1
speculation	2
speech	1
speed	1
spencer	1
spend	12
spending	3
spice	1
spinal	1
spirduso	1
spirit	1
spite	1
split	3
spokesman	11
spokeswoman	3
sponsor	2
sport	5
spot	2
sprawl	1
spread	2
spring	4
springfield	1
sprint	2
spur	2
spurn	1
spy	3
squander	1
square	2
squash	1
squeeze	1
sri	1
sscp	2
st	1
stability	2
stabilize	1
stable	1
stack	3
staff	12
staff-reduction	1
staffer	1
stage	3
staging	1
stainless	1
stake	2
stall	1
stamford	1
stance	1
stand	1
standard	5
standing	2
standoff	1
standpoint	1
stanford	2
staple	1
star	1
starke	14
start	8
starvation	1
state	31
state-of-the-art	1
statement	7
states	19
statesman	2
station	2
statue	4
stature	1
status	3
statute	3
stay	4
steady	2
steal	7
steel	1
stem	4
step	5
stephanie	1
stephen	2
stepmother	1
stereo	2
stern	2
steve	4
stick	1
stieglitz	2
stifled	1
still	9
sting	1
stir	1
stld-	1
stld-write	1
stld-writethru-	1
stld-writethru-nyt	1
stock	28
stockholder	1
stoneman	1
stop	5
storage	1
store	7
stork	1
story	8
stove	1
straightforward	2
strategic	2
strategy	9
streamline	1
street	4
strengthen	1
stress	1
string	1
stronach	5
strong	4
strong-arm	1
stronger	1
stronghold	1
strongly	1
structure	2
struggle	4
student	7
studio	2
study	3
stuff	3
stun	2
subcontractor	1
subject	5
submit	2
subordinated	1
subs	2
subscribe	3
subsidiary	3
subsidy	1
substantial	4
substantially	3
suburban	1
subway	2
succeed	4
success	1
successful	1
successor	1
such	16
suffer	3
sufficient	1
suggest	4
suggestion	1
suit	4
suitor	1
sukarnoputri	1
sulfur	1
sultanate	1
summation	1
summer	4
sun	2
sunday	2
super	2
supervised	1
supplier	1
supplies	4
supply	1
support	6
supporter	2
suppose	1
supreme	3
sure	8
surely	1
surface	1
surge	2
surgery	2
surprise	3
surprising	1
surrender	2
surrey	1
surround	3
survival	1
survive	1
susan	2
susie	1
suspect	2
suspend	3
suspension	1
sustainability	1
swap	2
swear	1
swearing-in	1
sweep	1
sweet	1
sweeten	1
swell	1
swift	1
swiss	2
swordfish	2
sworn	1
syed	1
syndicate	6
syracuse	1
system	6
tab-z	2
table	1
tablecloth	1
tackle	2
tactic	1
tad-z	2
taf-z	2
taint	1
taivanchik	1
taiwanese	1
take	41
takeover	3
tale	1
talk	9
tame	1
tanker	1
tap	1
tar	1
target	3
tariff	2
tashkent	1
task	1
tass	1
taste	1
tasted	1
taunt	1
tax	5
taylor	2
teach	2
teacher	2
teaching	1
team	22
teammate	1
teams	1
tech	1
tech-	1
technical	1
technician	4
technological	1
technology	14
telecommunications	1
telegraph	1
telephone	8
telerate	6
television	10
telex	1
tell	21
tempo	1
ten	1
tender	7
tennessee	2
tension	1
tent	1
tenth	2
tenure	1
term	9
terminate	1
terrible	1
terrify	1
territory	1
terror	1
terrorism	8
terrorist	1
test	1
testament	1
testimony	5
texa	1
texas	4
text	1
thailand	1
than	41
thank	1
thanks	3
that	282
the	1563
theft	2
their	41
them	18
themselve	1
themselves	1
then	12
then-	1
theodore	2
therapy	1
there	24
therefore	1
these	9
they	85
thick	1
thief	1
thing	8
think	20
third	8
third-quarter	1
this	76
thomas	2
thor	1
thorough	1
thoroughly	1
those	12
though	12
thoughtful	1
thousand	5
thousandth	1
threat	4
threaten	2
three	32
three-page	1
thrift	4
thrill	2
thrive	1
throaty	1
through	15
throughout	6
throw	1
thumbed	1
thursday	4
thus	1
thwart	3
tibbets	29
tie	1
tigers	1
tight	1
tighten	1
tim	1
time	37
times	13
timetable	1
timex	3
timing	1
timor	1
tingled	1
tinian	8
tiny	1
tired	3
title	1
tnt	1
to	713
to-	1
toad	1
today	9
together	2
tokhtakhounov	24
tokio	1
toledo	1
tolerant	1
tom	4
tomorrow	1
tompkins	1
toms	1
ton	3
tong	1
tonight	1
tony	10
too	6
tool	2
tooth	2
toothfish	1
toothpick	1
top	8
topic	2
torchbearer	1
toronto	4
torricelli	39
tortured	1
total	7
totally	1
tots	1
touch	3
tough	3
tour	1
toward	1
town	1
toy	1
trace	2
track	2
trade	20
trader	2
trades	2
trading	14
traditional	1
trafficker	4
trafficking	1
train	3
training	4
transaction	6
transcript	1
transfer	4
transit	2
transition	2
translucent	1
transmit	1
transnational	1
transplant	1
transport	1
transportation	1
transsexual	2
travel	4
travelers	3
treasury	3
treatment	7
treaty	3
tree	2
trend	2
trenton	1
trial	6
tribune	1
trim	8
trip	5
triple	2
troops	1
troopship	1
trophy	1
tropical	1
trouble	3
troubled	2
truck	3
true	1
trust	4
trustco	1
try	11
ttc-z	1
ttd-z	2
tuesday	23
tulane	1
tune	1
turkey	2
turn	11
tutorial	1
tv	2
tweaking	1
twelve	1
twice	1
twist	1
two	32
two-year	3
type	4
typically	1
u	4
ua	1
ubs	1
ukrainian	1
ultimately	1
unable	1
unaffiliated	1
unbelievable	1
uncertain	2
unchanged	1
unconvinced	1
undated	1
undelivered	1
under	30
undercover	1
undergo	1
underground	2
undermine	1
underperform	1
understand	4
understanding	1
undertake	1
undervalue	1
undistinguished	1
undoubtedly	1
unearth	1
uneasiness	1
unfairly	1
unicorp	2
uniform	3
union	3
unique	2
unit	12
united	31
universal	1
university	10
unknown	1
unnamed	1
unprecedented	1
unresolved	1
unsecured	2
unshakable	1
unspecified	1
unsuccessful	1
unsuccessfully	1
unsuspecting	1
untangle	1
until	9
unusual	6
unveil	2
unwanted	1
up	49
upcoming	1
upgrade	1
uphold	2
upjohn	9
upon	2
upstate	3
uranium	1
urban	1
urge	1
urgent	1
us	12
use	25
uses	1
utah	1
ute	1
utility	1
uzbekistan	1
vacate	1
validity	1
valley	7
valuable	1
valuation	1
value	15
van	2
vanderbilt	2
vandy	1
vanish	1
vargas	1
variable	1
variety	1
various	2
vast	2
vastly	1
vault	1
vcr	1
vegetable	2
vehicle	2
vein	1
velcro	1
venture	1
venue	1
verdict	2
verizon	1
vermont	1
verniero	1
version	2
versus	1
very	13
veteran	1
via	1
vice	6
vichyssoise	2
victim	1
victimize	1
victory	3
video	1
vietnam	1
vietnamese	1
viewership	1
vindicate	1
vine	1
violate	3
violation	10
violence	2
virgilia	1
virgin	2
virginia	2
virtually	1
visa	3
visibility	1
vision	2
visit	8
visitor	2
visual	1
vivid	2
vocal	1
vogue	1
voice	2
volume	2
voluminous	1
vote	8
voter	4
vt	1
wade	1
waertsilae	10
wafer	3
wait	1
waiver	3
wake	1
walbrecher	1
waldorf-	1
walk	4
wall	4
wallet	1
wallow	1
wan	2
want	24
war	16
ward	2
warm	2
warming	1
warner	2
warrant	3
warren	1
wartenberg	1
wartime	1
washington	16
wasover	1
watch	14
watcher	1
watching	1
water	1
waters	2
wave	2
way	11
we	46
weapon	6
wear	3
weary	1
weather	2
web	5
website	2
wednesday	12
week	26
weeklong	1
weekly	1
weigh	2
weighs	1
weight	2
weisfield	3
welfare	1
well	13
wendover	7
wendy	1
were	1
wertheim	1
west	4
westchester	1
western	2
weyded	1
weydert	1
what	29
whatever	2
when	34
whence	1
whenever	1
where	17
wherever	1
whether	4
which	76
while	19
white	6
who	76
whole	1
wholesale	1
wholly	1
whom	3
whose	7
why	4
wide	1
wider	1
width	1
wife	5
wild	2
will	103
william	2
williams	8
win	12
window	1
windows	1
wine	2
wing	2
winner	2
winter	4
wire	3
wireless	8
wiretap	3
wis	1
wisdom	2
wish	3
with	192
withdrawal	3
within	8
without	8
witness	8
wo	3
wolin	1
woman	4
woo-kim	1
wood	1
word	8
words	1
work	14
worker	3
workshop	1
world	20
world-wide	1
worry	1
worse	1
worst	1
worth	2
would	54
wound	1
wrangle	1
write	17
writer	3
wrong	2
www	3
x1	1
xerox	3
yankees	2
yeah	1
year	98
year-earlier	2
year-old	4
yearning	1
yearof	1
yelena	1
yellow	1
yes	1
yesterday	13
yet	4
yogurt	1
york	37
yorkers	1
you	48
young	9
your	20
yourself	1
zalkin	1
zamora	1
zazzali	3
zero	2
zimbardo	1
zinc	1
zone	10
zook	2
